date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:14:45	343/343	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Apr%202021%2000:14:45%20GMT	https://demo.web3canvas.com/robots.txt		(from )
01:14:45	29513/29513	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Jun%202016%2014:26:30%20GMT	https://demo.web3canvas.com/themeforest/tomato/	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/index.html	(from )
01:14:45	7987/7987	---M-Z	200	added ('OK')	application/javascript	etag:%22ddf30241a1b0276dcf8d5a9a8fb64746%22	https://demo.web3canvas.com/cdn-cgi/apps/head/OkbNSnEV_PNHTKP2_EYPrFNyZ8Q.js	C:/My%20Web%20Sites/test3/demo.web3canvas.com/cdn-cgi/apps/head/OkbNSnEV_PNHTKP2_EYPrFNyZ8Q.js	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:45	15086/15086	---MCZ	200	added ('OK')	image/x-icon	etag:W/%223aee-525644e0d3900%22	https://demo.web3canvas.com/themeforest/tomato/img/favicon.ico	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/favicon.ico	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:45	113498/113498	---MCZ	200	added ('OK')	text/css	etag:W/%221bb5a-5256448916a00%22	https://demo.web3canvas.com/themeforest/tomato/css/bootstrap.min.css	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/css/bootstrap.min.css	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:46	26678/26678	---MCZ	200	added ('OK')	text/css	etag:W/%227e3e-5256449c29700%22	https://demo.web3canvas.com/themeforest/tomato/css/font-awesome/css/font-awesome.css	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/css/font-awesome/css/font-awesome.css	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:46	107855/107855	---MCZ	200	added ('OK')	text/css	etag:W/%222225d-5350173d2fd80%22	https://demo.web3canvas.com/themeforest/tomato/css/plugin.css	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/css/plugin.css	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:46	52251/52251	---MCZ	200	added ('OK')	text/css	etag:W/%2212325-52ed13ee83080%22	https://demo.web3canvas.com/themeforest/tomato/css/main.css	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/css/main.css	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:47	93453/93453	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2004%20Apr%202021%2000:14:48%20GMT	http://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/test3/connect.facebook.net/en_US/fbevents.js	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:48	2274/2274	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228e2-525644e4a4200%22	https://demo.web3canvas.com/themeforest/tomato/img/preloader.svg	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/preloader.svg	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:48	29513/29513	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Jun%202016%2014:26:30%20GMT	https://demo.web3canvas.com/themeforest/tomato/index.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/index-2.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:48	853/853	---M--	200	added ('OK')	image/png	etag:%22355-525644e4a4200%22	https://demo.web3canvas.com/themeforest/tomato/img/nav-logo.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/nav-logo.png	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:49	28545/28545	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Jun%202016%2014:26:28%20GMT	https://demo.web3canvas.com/themeforest/tomato/index_slider.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/index_slider.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:49	28850/28850	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Jun%202016%2014:26:30%20GMT	https://demo.web3canvas.com/themeforest/tomato/index_video.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/index_video.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:49	28735/28735	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Jun%202016%2014:26:28%20GMT	https://demo.web3canvas.com/themeforest/tomato/index_parallax.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/index_parallax.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:49	28474/28474	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Jun%202016%2014:26:28%20GMT	https://demo.web3canvas.com/themeforest/tomato/index_animation.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/index_animation.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:49	25769/25769	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202017%2011:58:02%20GMT	https://demo.web3canvas.com/themeforest/tomato/menu_all.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/menu_all.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:50	16680/16680	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:22%20GMT	https://demo.web3canvas.com/themeforest/tomato/menu_list.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/menu_list.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:50	16560/16560	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:24%20GMT	https://demo.web3canvas.com/themeforest/tomato/menu_overlay.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/menu_overlay.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:50	16538/16538	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:24%20GMT	https://demo.web3canvas.com/themeforest/tomato/menu_tile.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/menu_tile.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:50	16263/16263	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:22%20GMT	https://demo.web3canvas.com/themeforest/tomato/menu_grid.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/menu_grid.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:50	16016/16016	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:32%20GMT	https://demo.web3canvas.com/themeforest/tomato/reservation.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/reservation.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:51	18322/18322	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:32%20GMT	https://demo.web3canvas.com/themeforest/tomato/reservation-ot.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/reservation-ot.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:51	22985/22985	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:04%20GMT	https://demo.web3canvas.com/themeforest/tomato/about.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/about.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:51	15540/15540	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:14%20GMT	https://demo.web3canvas.com/themeforest/tomato/gallery.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/gallery.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:51	22876/22876	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:14%20GMT	https://demo.web3canvas.com/themeforest/tomato/elements.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/elements.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:52	15271/15271	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:34%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_account.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_account.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:52	13547/13547	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:04%20GMT	https://demo.web3canvas.com/themeforest/tomato/404.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/404.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:52	19636/19636	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:26%20GMT	https://demo.web3canvas.com/themeforest/tomato/recipe.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/recipe.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:53	19554/19554	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:26%20GMT	https://demo.web3canvas.com/themeforest/tomato/recipe_3col.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/recipe_3col.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:53	20663/20663	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:28%20GMT	https://demo.web3canvas.com/themeforest/tomato/recipe_4col.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/recipe_4col.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:53	20473/20473	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:30%20GMT	https://demo.web3canvas.com/themeforest/tomato/recipe_masonry.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/recipe_masonry.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:53	20089/20089	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:28%20GMT	https://demo.web3canvas.com/themeforest/tomato/recipe_detail-image.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/recipe_detail-image.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:53	21191/21191	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:30%20GMT	https://demo.web3canvas.com/themeforest/tomato/recipe_detail-slider.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/recipe_detail-slider.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:54	19389/19389	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:30%20GMT	https://demo.web3canvas.com/themeforest/tomato/recipe_detail-video.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/recipe_detail-video.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:54	18654/18654	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:08%20GMT	https://demo.web3canvas.com/themeforest/tomato/blog_right_sidebar.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/blog_right_sidebar.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:54	18682/18682	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:08%20GMT	https://demo.web3canvas.com/themeforest/tomato/blog_left_sidebar.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/blog_left_sidebar.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:54	17394/17394	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:06%20GMT	https://demo.web3canvas.com/themeforest/tomato/blog_fullwidth.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/blog_fullwidth.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:55	17628/17628	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:08%20GMT	https://demo.web3canvas.com/themeforest/tomato/blog_masonry.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/blog_masonry.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:55	18741/18741	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:10%20GMT	https://demo.web3canvas.com/themeforest/tomato/blog_single_image.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/blog_single_image.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:55	17468/17468	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:10%20GMT	https://demo.web3canvas.com/themeforest/tomato/blog_single_slider.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/blog_single_slider.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:55	17404/17404	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:12%20GMT	https://demo.web3canvas.com/themeforest/tomato/blog_single_video.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/blog_single_video.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:55	20270/20270	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:38%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_fullwidth.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_fullwidth.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:56	22109/22109	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:42%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_left_sidebar.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_left_sidebar.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:56	22117/22117	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:42%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_right_sidebar.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_right_sidebar.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:56	22552/22552	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:44%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_single_full.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_single_full.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:56	23748/23748	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:46%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_single_left.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_single_left.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:56	23755/23755	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:48%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_single_right.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_single_right.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:57	15441/15441	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:36%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_cart.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_cart.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:57	19921/19921	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:38%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_checkout.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_checkout.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:57	14786/14786	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:34%20GMT	https://demo.web3canvas.com/themeforest/tomato/shop_account_detail.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/shop_account_detail.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:57	15714/15714	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Nov%202015%2021:38:12%20GMT	https://demo.web3canvas.com/themeforest/tomato/contact.html	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/contact.html	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:57	13500/13500	---M--	200	added ('OK')	image/jpeg	etag:%2234bc-525644deeb480%22	https://demo.web3canvas.com/themeforest/tomato/img/cart-img1.jpg	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/cart-img1.jpg	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:58	12651/12651	---M--	200	added ('OK')	image/jpeg	etag:%22316b-525644e0d3900%22	https://demo.web3canvas.com/themeforest/tomato/img/cart-img2.jpg	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/cart-img2.jpg	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:58	7283/7283	---M--	200	added ('OK')	image/png	etag:%221c73-525644e2bbd80%22	https://demo.web3canvas.com/themeforest/tomato/img/logo.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/logo.png	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:58	397/397	---M--	200	added ('OK')	image/png	etag:%2218d-525644cdc0c00%22	https://demo.web3canvas.com/themeforest/tomato/img/arrow-down.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/arrow-down.png	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:58	53430/53430	---M--	200	added ('OK')	image/png	etag:%22d0b6-525644e874b00%22	https://demo.web3canvas.com/themeforest/tomato/img/thumb1.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/thumb1.png	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:59	14749/14749	---M--	200	added ('OK')	image/png	etag:%22399d-525644ea5cf80%22	https://demo.web3canvas.com/themeforest/tomato/img/thumb2.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/thumb2.png	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:59	15248/15248	---M--	200	added ('OK')	image/png	etag:%223b90-525644ea5cf80%22	https://demo.web3canvas.com/themeforest/tomato/img/thumb3.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/thumb3.png	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:59	1473/1473	---M--	200	added ('OK')	image/png	etag:%225c1-525644e68c680%22	https://demo.web3canvas.com/themeforest/tomato/img/signature.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/signature.png	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:59	75383/75383	---M--	200	added ('OK')	image/png	etag:%2212677-525644ee2d880%22	https://demo.web3canvas.com/themeforest/tomato/img/thumb4.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/thumb4.png	(from https://demo.web3canvas.com/themeforest/tomato/)
01:14:59	271/271	---M--	200	added ('OK')	image/png	etag:%2210f-525644e4a4200%22	https://demo.web3canvas.com/themeforest/tomato/img/right-arrow.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/right-arrow.png	(from https://demo.web3canvas.com/themeforest/tomato/)
01:15:00	287/287	---M--	200	added ('OK')	image/png	etag:%2211f-525644e2bbd80%22	https://demo.web3canvas.com/themeforest/tomato/img/left-arrow.png	C:/My%20Web%20Sites/test3/demo.web3canvas.com/themeforest/tomato/img/left-arrow.png	(from https://demo.web3canvas.com/themeforest/tomato/)
